spotifyID,title,artist,durationMs,songKey,mode,timeSignature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,spotifyID,chart date,ranking
Talk To Me,Tory Lanez & Rich The Kid,0.66,-7.883,0.451,159.949,43,2019-01-11
Backin' It Up,Pardison Fontaine Featuring Cardi B,0.68,-4.853,0.565,164.932,44,2019-01-11
Burning Man,Dierks Bentley Featuring Brothers Osborne,0.807,-7.221,0.492,119.073,45,2019-01-11
Dangerous,Meek Mill Featuring Jeremih & PnB Rock,0.493,-7.528,0.562,86.043,46,2019-01-11
Good Girl,Dustin Lynch,0.696,-5.05,0.694,80.512,47,2019-01-11
Beautiful Crazy,Luke Combs,0.402,-7.431,0.382,103.313,48,2019-01-11
Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,0.794,-5.844,0.244,114.066,49,2019-01-11
This Feeling,The Chainsmokers Featuring Kelsea Ballerini,0.571,-7.906,0.449,105.049,50,2019-01-11
Consequences,Camila Cabello,0.289,-8.131,0.213,104.851,51,2019-01-11
Girl Like You,Jason Aldean,0.88,-4.204,0.483,144.057,52,2019-01-11
Last Shot,Kip Moore,0.859,-4.403,0.377,148.037,53,2019-01-11
Look Back At It,A Boogie Wit da Hoodie,0.587,-5.075,0.536,96.057,54,2019-01-11
Armed And Dangerous,Juice WRLD,0.67,-6.702,0.845,130.032,56,2019-01-11
This Is It,Scotty McCreery,0.511,-6.788,0.602,156.042,57,2019-01-11
Calling My Spirit,Kodak Black,0.366,-9.954,0.74,119.985,58,2019-01-11
You,Jacquees,0.453,-8.264,0.335,115.002,59,2019-01-11
No Stylist,French Montana Featuring Drake,0.704,-4.589,0.498,147.055,60,2019-01-11
Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga,0.622,-4.653,0.506,191.971,61,2019-01-11
Imagine,Ariana Grande,0.475,-4.985,0.371,62.52,63,2019-01-11
Ella Quiere Beber,Anuel AA & Romeo Santos,0.665,-3.083,0.697,95.239,64,2019-01-11
Envy Me,Calboy,0.488,-7.664,0.584,149.042,66,2019-01-11
Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,0.727,-7.689,0.427,98.97,67,2019-01-11
When The Party's Over,Billie Eilish,0.111,-14.084,0.198,82.642,68,2019-01-11
Millionaire,Chris Stapleton,0.474,-9.608,0.493,142.689,69,2019-01-11
Pure Cocaine,Lil Baby,0.487,-6.071,0.107,127.05,72,2019-01-11
Lovely,Billie Eilish & Khalid,0.296,-10.109,0.12,115.284,73,2019-01-11
Fine China,Future & Juice WRLD,0.542,-7.358,0.551,166.111,74,2019-01-11
Take It From Me,Jordan Davis,0.891,-3.144,0.674,99.983,75,2019-01-11
What Makes You Country,Luke Bryan,0.948,-1.721,0.752,159.983,76,2019-01-11
Yosemite,Travis Scott,0.554,-6.571,0.144,128.047,77,2019-01-11
Monster,21 Savage,0.607,-6.916,0.224,134.022,78,2019-01-11
Blue Tacoma,Russell Dickerson,0.897,-4.879,0.728,160.139,79,2019-01-11
Down To The Honkytonk,Jake Owen,0.808,-4.12,0.937,82.021,80,2019-01-11
Close Friends,Lil Baby,0.578,-4.669,0.698,158.896,81,2019-01-11
Love Someone,Lukas Graham,0.415,-6.557,0.274,172.065,82,2019-01-11
Love Wins,Carrie Underwood,0.865,-4.697,0.325,135.115,83,2019-01-11
KIKA,6ix9ine Featuring Tory Lanez,0.715,-3.368,0.342,94.513,84,2019-01-11
Nuketown,Ski Mask The Slump God Featuring Juice WRLD,0.617,-9.32,0.632,149.962,85,2019-01-11
Ruin My Life,Zara Larsson,0.699,-5.265,0.585,124.896,86,2019-01-11
Body,Loud Luxury Featuring Brando,0.764,-4.399,0.582,121.958,87,2019-01-11
Dip,Tyga & Nicki Minaj,0.543,-6.338,0.43,99.026,88,2019-01-11
Good Form,Nicki Minaj Featuring Lil Wayne,0.775,-5.133,0.284,96.507,89,2019-01-11
Demons And Angels,A Boogie Wit da Hoodie Featuring Juice WRLD,0.55,-7.46,0.183,76.503,90,2019-01-11
Here Tonight,Brett Young,0.776,-5.271,0.448,96.002,91,2019-01-11
Burn Out,Midland,0.724,-5.61,0.801,99.976,92,2019-01-11
Solo de Mi,Bad Bunny,0.73,-4.314,0.15,179.972,93,2019-01-11
Lucky You,Eminem Featuring Joyner Lucas,0.786,-4.884,0.575,153.068,94,2019-01-11
Roses,benny blanco & Juice WRLD Featuring Brendon Urie,0.601,-7.089,0.525,147.018,95,2019-01-11
whoa (mind in awe),XXXTENTACION,0.525,-2.939,0.369,160.147,96,2019-01-11
All My Friends,21 Savage,0.62,-4.513,0.206,130.09,97,2019-01-11
Make It Sweet,Old Dominion,0.837,-4.453,0.555,180.166,98,2019-01-11
Ocean Eyes,Billie Eilish,0.363,-7.65,0.169,144.892,99,2019-01-11
idontwannabeyouanymore,Billie Eilish,0.412,-8.461,0.247,170.163,100,2019-01-11
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,0.479,-5.574,0.913,89.911,1,2019-01-18
Without Me,Halsey,0.488,-7.05,0.533,136.041,2,2019-01-18
"Thank U, Next",Ariana Grande,0.653,-5.634,0.412,106.966,3,2019-01-18
Sicko Mode,Travis Scott,0.73,-3.714,0.446,155.008,4,2019-01-18
High Hopes,Panic! At The Disco,0.904,-2.729,0.681,82.014,5,2019-01-18
Happier,Marshmello & Bastille,0.792,-2.749,0.671,100.015,6,2019-01-18
Girls Like You,Maroon 5 Featuring Cardi B,0.541,-6.825,0.448,124.959,7,2019-01-18
Eastside,"benny blanco, Halsey & Khalid",0.68,-7.648,0.319,89.391,9,2019-01-18
ZEZE,Kodak Black Featuring Travis Scott & Offset,0.603,-5.788,0.504,98.043,10,2019-01-18
Wow.,Post Malone,0.539,-7.359,0.388,99.96,11,2019-01-18
Better Now,Post Malone,0.578,-5.804,0.341,145.038,13,2019-01-18
Mo Bamba,Sheck Wes,0.625,-5.266,0.261,146.034,14,2019-01-18
Breathin,Ariana Grande,0.656,-5.413,0.364,100.049,15,2019-01-18
Youngblood,5 Seconds Of Summer,0.854,-5.114,0.152,120.274,16,2019-01-18
Money,Cardi B,0.59,-6.508,0.219,130.003,17,2019-01-18
Going Bad,Meek Mill Featuring Drake,0.496,-6.365,0.544,86.003,18,2019-01-18
Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",0.801,-4.167,0.617,95.881,19,2019-01-18
MIA,Bad Bunny Featuring Drake,0.539,-6.349,0.158,97.062,20,2019-01-18
Leave Me Alone,Flipp Dinero,0.743,-2.806,0.742,150.024,21,2019-01-18
Lucid Dreams,Juice WRLD,0.566,-7.23,0.218,83.903,22,2019-01-18
Shallow,Lady Gaga & Bradley Cooper,0.385,-6.362,0.323,95.799,23,2019-01-18
Better,Khalid,0.552,-10.278,0.112,97.949,24,2019-01-18
Speechless,Dan + Shay,0.438,-5.968,0.386,135.929,25,2019-01-18
Trip,Ella Mai,0.61,-5.628,0.358,79.882,26,2019-01-18
Beautiful,Bazzi Featuring Camila Cabello,0.717,-4.722,0.249,100.027,27,2019-01-18
Love Lies,Khalid & Normani,0.648,-5.626,0.338,143.955,28,2019-01-18
Natural,Imagine Dragons,0.611,-6.112,0.22,100.0,29,2019-01-18
I Like It,"Cardi B, Bad Bunny & J Balvin",0.726,-3.998,0.65,136.048,30,2019-01-18
She Got The Best Of Me ,Luke Combs,0.907,-3.793,0.7,150.99,32,2019-01-18
A Lot,21 Savage,0.636,-7.643,0.274,145.972,33,2019-01-18
You Say,Lauren Daigle,0.632,-6.89,0.0791,147.892,34,2019-01-18
Undecided,Chris Brown,0.527,-5.318,0.589,96.37,35,2019-01-18
Uproar,Lil Wayne,0.87,-2.188,0.884,99.075,36,2019-01-18
Sweet But Psycho,Ava Max,0.704,-4.724,0.628,133.002,37,2019-01-18
Baby Shark,Pinkfong,0.84,-3.651,0.52,115.062,38,2019-01-18
Best Shot,Jimmie Allen,0.464,-8.72,0.523,156.051,39,2019-01-18
Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,0.662,-5.239,0.434,93.023,40,2019-01-18
Beautiful Crazy,Luke Combs,0.402,-7.431,0.382,103.313,41,2019-01-18
Be Alright,Dean Lewis,0.586,-6.319,0.443,126.684,42,2019-01-18
Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,0.794,-5.844,0.244,114.066,43,2019-01-18
Good Girl,Dustin Lynch,0.696,-5.05,0.694,80.512,44,2019-01-18
Sixteen,Thomas Rhett,0.531,-7.031,0.425,107.013,45,2019-01-18
Crushed Up,Future,0.597,-6.794,0.544,158.043,46,2019-01-18
Burning Man,Dierks Bentley Featuring Brothers Osborne,0.807,-7.221,0.492,119.073,47,2019-01-18
Backin' It Up,Pardison Fontaine Featuring Cardi B,0.68,-4.853,0.565,164.932,48,2019-01-18
Look Back At It,A Boogie Wit da Hoodie,0.587,-5.075,0.536,96.057,49,2019-01-18
Girl Like You,Jason Aldean,0.88,-4.204,0.483,144.057,50,2019-01-18
This Feeling,The Chainsmokers Featuring Kelsea Ballerini,0.571,-7.906,0.449,105.049,51,2019-01-18
Consequences,Camila Cabello,0.289,-8.131,0.213,104.851,52,2019-01-18
This Is It,Scotty McCreery,0.511,-6.788,0.602,156.042,53,2019-01-18
Armed And Dangerous,Juice WRLD,0.67,-6.702,0.845,130.032,54,2019-01-18
Calling My Spirit,Kodak Black,0.366,-9.954,0.74,119.985,56,2019-01-18
Talk To Me,Tory Lanez & Rich The Kid,0.66,-7.883,0.451,159.949,57,2019-01-18
You,Jacquees,0.453,-8.264,0.335,115.002,58,2019-01-18
Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga,0.622,-4.653,0.506,191.971,59,2019-01-18
Last Shot,Kip Moore,0.859,-4.403,0.377,148.037,60,2019-01-18
No Stylist,French Montana Featuring Drake,0.704,-4.589,0.498,147.055,61,2019-01-18
Envy Me,Calboy,0.488,-7.664,0.584,149.042,63,2019-01-18
Ella Quiere Beber,Anuel AA & Romeo Santos,0.665,-3.083,0.697,95.239,64,2019-01-18
Lovely,Billie Eilish & Khalid,0.296,-10.109,0.12,115.284,65,2019-01-18
Pure Cocaine,Lil Baby,0.487,-6.071,0.107,127.05,66,2019-01-18
Millionaire,Chris Stapleton,0.474,-9.608,0.493,142.689,67,2019-01-18
When The Party's Over,Billie Eilish,0.111,-14.084,0.198,82.642,68,2019-01-18
Take It From Me,Jordan Davis,0.891,-3.144,0.674,99.983,69,2019-01-18
Yosemite,Travis Scott,0.554,-6.571,0.144,128.047,71,2019-01-18
Fine China,Future & Juice WRLD,0.542,-7.358,0.551,166.111,72,2019-01-18
Imagine,Ariana Grande,0.475,-4.985,0.371,62.52,73,2019-01-18
What Makes You Country,Luke Bryan,0.948,-1.721,0.752,159.983,74,2019-01-18
Down To The Honkytonk,Jake Owen,0.808,-4.12,0.937,82.021,75,2019-01-18
Ruin My Life,Zara Larsson,0.699,-5.265,0.585,124.896,76,2019-01-18
Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,0.727,-7.689,0.427,98.97,78,2019-01-18
Blue Tacoma,Russell Dickerson,0.897,-4.879,0.728,160.139,79,2019-01-18
Body,Loud Luxury Featuring Brando,0.764,-4.399,0.582,121.958,80,2019-01-18
Butterfly Doors,Lil Pump,0.397,-11.265,0.429,130.008,81,2019-01-18
Love Someone,Lukas Graham,0.415,-6.557,0.274,172.065,82,2019-01-18
Space Cadet,Metro Boomin Featuring Gunna,0.464,-9.789,0.638,109.004,83,2019-01-18
Love Wins,Carrie Underwood,0.865,-4.697,0.325,135.115,85,2019-01-18
Nuketown,Ski Mask The Slump God Featuring Juice WRLD,0.617,-9.32,0.632,149.962,86,2019-01-18
Valuable Pain,YoungBoy Never Broke Again,0.811,-5.702,0.513,169.685,87,2019-01-18
Here Tonight,Brett Young,0.776,-5.271,0.448,96.002,88,2019-01-18
Close Friends,Lil Baby,0.578,-4.669,0.698,158.896,89,2019-01-18
Monster,21 Savage,0.607,-6.916,0.224,134.022,90,2019-01-18
Roses,benny blanco & Juice WRLD Featuring Brendon Urie,0.601,-7.089,0.525,147.018,91,2019-01-18
Make It Sweet,Old Dominion,0.837,-4.453,0.555,180.166,92,2019-01-18
Burn Out,Midland,0.724,-5.61,0.801,99.976,93,2019-01-18
Good Form,Nicki Minaj Featuring Lil Wayne,0.775,-5.133,0.284,96.507,94,2019-01-18
Demons And Angels,A Boogie Wit da Hoodie Featuring Juice WRLD,0.55,-7.46,0.183,76.503,95,2019-01-18
KIKA,6ix9ine Featuring Tory Lanez,0.715,-3.368,0.342,94.513,96,2019-01-18
Ocean Eyes,Billie Eilish,0.363,-7.65,0.169,144.892,97,2019-01-18
idontwannabeyouanymore,Billie Eilish,0.412,-8.461,0.247,170.163,98,2019-01-18
Dip,Tyga & Nicki Minaj,0.543,-6.338,0.43,99.026,99,2019-01-18
Lucky You,Eminem Featuring Joyner Lucas,0.786,-4.884,0.575,153.068,100,2019-01-18
Without Me,Halsey,0.488,-7.05,0.533,136.041,1,2019-01-25
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,0.479,-5.574,0.913,89.911,2,2019-01-25
Sicko Mode,Travis Scott,0.73,-3.714,0.446,155.008,3,2019-01-25
High Hopes,Panic! At The Disco,0.904,-2.729,0.681,82.014,4,2019-01-25
"Thank U, Next",Ariana Grande,0.653,-5.634,0.412,106.966,5,2019-01-25
Happier,Marshmello & Bastille,0.792,-2.749,0.671,100.015,6,2019-01-25
Girls Like You,Maroon 5 Featuring Cardi B,0.541,-6.825,0.448,124.959,7,2019-01-25
Wow.,Post Malone,0.539,-7.359,0.388,99.96,9,2019-01-25
ZEZE,Kodak Black Featuring Travis Scott & Offset,0.603,-5.788,0.504,98.043,10,2019-01-25
Eastside,"benny blanco, Halsey & Khalid",0.68,-7.648,0.319,89.391,11,2019-01-25
Money,Cardi B,0.59,-6.508,0.219,130.003,13,2019-01-25
Mo Bamba,Sheck Wes,0.625,-5.266,0.261,146.034,14,2019-01-25
Better Now,Post Malone,0.578,-5.804,0.341,145.038,15,2019-01-25
Youngblood,5 Seconds Of Summer,0.854,-5.114,0.152,120.274,16,2019-01-25
Going Bad,Meek Mill Featuring Drake,0.496,-6.365,0.544,86.003,17,2019-01-25
Breathin,Ariana Grande,0.656,-5.413,0.364,100.049,18,2019-01-25
Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",0.801,-4.167,0.617,95.881,19,2019-01-25
MIA,Bad Bunny Featuring Drake,0.539,-6.349,0.158,97.062,20,2019-01-25
Leave Me Alone,Flipp Dinero,0.743,-2.806,0.742,150.024,21,2019-01-25
Better,Khalid,0.552,-10.278,0.112,97.949,22,2019-01-25
Lucid Dreams,Juice WRLD,0.566,-7.23,0.218,83.903,23,2019-01-25
Shallow,Lady Gaga & Bradley Cooper,0.385,-6.362,0.323,95.799,24,2019-01-25
Speechless,Dan + Shay,0.438,-5.968,0.386,135.929,25,2019-01-25
Beautiful,Bazzi Featuring Camila Cabello,0.717,-4.722,0.249,100.027,26,2019-01-25
Lost In The Fire,Gesaffelstein & The Weeknd,0.671,-12.21,0.166,100.966,27,2019-01-25
Love Lies,Khalid & Normani,0.648,-5.626,0.338,143.955,28,2019-01-25
Trip,Ella Mai,0.61,-5.628,0.358,79.882,29,2019-01-25
I Like It,"Cardi B, Bad Bunny & J Balvin",0.726,-3.998,0.65,136.048,30,2019-01-25
Natural,Imagine Dragons,0.611,-6.112,0.22,100.0,31,2019-01-25
Dancing With A Stranger,Sam Smith & Normani,0.52,-7.513,0.347,102.998,33,2019-01-25
A Lot,21 Savage,0.636,-7.643,0.274,145.972,34,2019-01-25
You Say,Lauren Daigle,0.632,-6.89,0.0791,147.892,35,2019-01-25
Sweet But Psycho,Ava Max,0.704,-4.724,0.628,133.002,36,2019-01-25
Baby Shark,Pinkfong,0.84,-3.651,0.52,115.062,37,2019-01-25
She Got The Best Of Me ,Luke Combs,0.907,-3.793,0.7,150.99,38,2019-01-25
Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,0.662,-5.239,0.434,93.023,39,2019-01-25
Look Back At It,A Boogie Wit da Hoodie,0.587,-5.075,0.536,96.057,40,2019-01-25
Envy Me,Calboy,0.488,-7.664,0.584,149.042,41,2019-01-25
Beautiful Crazy,Luke Combs,0.402,-7.431,0.382,103.313,42,2019-01-25
Sixteen,Thomas Rhett,0.531,-7.031,0.425,107.013,43,2019-01-25
Be Alright,Dean Lewis,0.586,-6.319,0.443,126.684,44,2019-01-25
Backin' It Up,Pardison Fontaine Featuring Cardi B,0.68,-4.853,0.565,164.932,45,2019-01-25
Girl Like You,Jason Aldean,0.88,-4.204,0.483,144.057,46,2019-01-25
Burning Man,Dierks Bentley Featuring Brothers Osborne,0.807,-7.221,0.492,119.073,47,2019-01-25
Best Shot,Jimmie Allen,0.464,-8.72,0.523,156.051,48,2019-01-25
Uproar,Lil Wayne,0.87,-2.188,0.884,99.075,49,2019-01-25
Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,0.794,-5.844,0.244,114.066,50,2019-01-25
This Feeling,The Chainsmokers Featuring Kelsea Ballerini,0.571,-7.906,0.449,105.049,51,2019-01-25
This Is It,Scotty McCreery,0.511,-6.788,0.602,156.042,52,2019-01-25
Good Girl,Dustin Lynch,0.696,-5.05,0.694,80.512,53,2019-01-25
Twerk,City Girls Featuring Cardi B,0.842,-4.006,0.481,190.077,54,2019-01-25
Calling My Spirit,Kodak Black,0.366,-9.954,0.74,119.985,55,2019-01-25
Undecided,Chris Brown,0.527,-5.318,0.589,96.37,56,2019-01-25
Saturday Nights,Khalid & Kane Brown,0.44,-8.559,0.341,167.923,57,2019-01-25
Armed And Dangerous,Juice WRLD,0.67,-6.702,0.845,130.032,58,2019-01-25
Crushed Up,Future,0.597,-6.794,0.544,158.043,59,2019-01-25
Consequences,Camila Cabello,0.289,-8.131,0.213,104.851,60,2019-01-25
You,Jacquees,0.453,-8.264,0.335,115.002,61,2019-01-25
No Stylist,French Montana Featuring Drake,0.704,-4.589,0.498,147.055,63,2019-01-25
Lovely,Billie Eilish & Khalid,0.296,-10.109,0.12,115.284,64,2019-01-25
Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga,0.622,-4.653,0.506,191.971,65,2019-01-25
Ella Quiere Beber,Anuel AA & Romeo Santos,0.665,-3.083,0.697,95.239,66,2019-01-25
Pure Cocaine,Lil Baby,0.487,-6.071,0.107,127.05,67,2019-01-25
Nights Like This,Kehlani Featuring Ty Dolla $ign,0.725,-5.131,0.291,146.163,69,2019-01-25
Yosemite,Travis Scott,0.554,-6.571,0.144,128.047,70,2019-01-25
Millionaire,Chris Stapleton,0.474,-9.608,0.493,142.689,71,2019-01-25
Talk To Me,Tory Lanez & Rich The Kid,0.66,-7.883,0.451,159.949,72,2019-01-25
What Makes You Country,Luke Bryan,0.948,-1.721,0.752,159.983,73,2019-01-25
When The Party's Over,Billie Eilish,0.111,-14.084,0.198,82.642,74,2019-01-25
Thotiana,Blueface,0.382,-12.89,0.391,104.025,75,2019-01-25
Take It From Me,Jordan Davis,0.891,-3.144,0.674,99.983,76,2019-01-25
Ruin My Life,Zara Larsson,0.699,-5.265,0.585,124.896,77,2019-01-25
Down To The Honkytonk,Jake Owen,0.808,-4.12,0.937,82.021,78,2019-01-25
Jumpin On A Jet,Future,0.595,-6.346,0.157,140.039,80,2019-01-25
Love Someone,Lukas Graham,0.415,-6.557,0.274,172.065,81,2019-01-25
Body,Loud Luxury Featuring Brando,0.764,-4.399,0.582,121.958,82,2019-01-25
Fine China,Future & Juice WRLD,0.542,-7.358,0.551,166.111,83,2019-01-25
Nuketown,Ski Mask The Slump God Featuring Juice WRLD,0.617,-9.32,0.632,149.962,84,2019-01-25
Love Wins,Carrie Underwood,0.865,-4.697,0.325,135.115,86,2019-01-25
Roses,benny blanco & Juice WRLD Featuring Brendon Urie,0.601,-7.089,0.525,147.018,87,2019-01-25
Space Cadet,Metro Boomin Featuring Gunna,0.464,-9.789,0.638,109.004,88,2019-01-25
Butterfly Doors,Lil Pump,0.397,-11.265,0.429,130.008,89,2019-01-25
Valuable Pain,YoungBoy Never Broke Again,0.811,-5.702,0.513,169.685,90,2019-01-25
Blue Tacoma,Russell Dickerson,0.897,-4.879,0.728,160.139,91,2019-01-25
Close Friends,Lil Baby,0.578,-4.669,0.698,158.896,92,2019-01-25
Good Form,Nicki Minaj Featuring Lil Wayne,0.775,-5.133,0.284,96.507,94,2019-01-25
Here Tonight,Brett Young,0.776,-5.271,0.448,96.002,95,2019-01-25
idontwannabeyouanymore,Billie Eilish,0.412,-8.461,0.247,170.163,96,2019-01-25
Ocean Eyes,Billie Eilish,0.363,-7.65,0.169,144.892,97,2019-01-25
Burn Out,Midland,0.724,-5.61,0.801,99.976,98,2019-01-25
Splashin,Rich The Kid,0.382,-8.099,0.379,100.017,99,2019-01-25
Make It Sweet,Old Dominion,0.837,-4.453,0.555,180.166,100,2019-01-25
7 Rings,Ariana Grande,0.317,-10.732,0.327,140.048,1,2019-02-01
Without Me,Halsey,0.488,-7.05,0.533,136.041,2,2019-02-01
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,0.479,-5.574,0.913,89.911,3,2019-02-01
"Thank U, Next",Ariana Grande,0.653,-5.634,0.412,106.966,4,2019-02-01
Sicko Mode,Travis Scott,0.73,-3.714,0.446,155.008,5,2019-02-01
High Hopes,Panic! At The Disco,0.904,-2.729,0.681,82.014,6,2019-02-01
Happier,Marshmello & Bastille,0.792,-2.749,0.671,100.015,7,2019-02-01
Wow.,Post Malone,0.539,-7.359,0.388,99.96,8,2019-02-01
Girls Like You,Maroon 5 Featuring Cardi B,0.541,-6.825,0.448,124.959,9,2019-02-01
Eastside,"benny blanco, Halsey & Khalid",0.68,-7.648,0.319,89.391,11,2019-02-01
ZEZE,Kodak Black Featuring Travis Scott & Offset,0.603,-5.788,0.504,98.043,12,2019-02-01
Money,Cardi B,0.59,-6.508,0.219,130.003,13,2019-02-01
Going Bad,Meek Mill Featuring Drake,0.496,-6.365,0.544,86.003,14,2019-02-01
Mo Bamba,Sheck Wes,0.625,-5.266,0.261,146.034,16,2019-02-01
Youngblood,5 Seconds Of Summer,0.854,-5.114,0.152,120.274,17,2019-02-01
Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",0.801,-4.167,0.617,95.881,18,2019-02-01
MIA,Bad Bunny Featuring Drake,0.539,-6.349,0.158,97.062,19,2019-02-01
Better Now,Post Malone,0.578,-5.804,0.341,145.038,20,2019-02-01
Leave Me Alone,Flipp Dinero,0.743,-2.806,0.742,150.024,21,2019-02-01
Breathin,Ariana Grande,0.656,-5.413,0.364,100.049,22,2019-02-01
Better,Khalid,0.552,-10.278,0.112,97.949,23,2019-02-01
Shallow,Lady Gaga & Bradley Cooper,0.385,-6.362,0.323,95.799,24,2019-02-01
Lucid Dreams,Juice WRLD,0.566,-7.23,0.218,83.903,25,2019-02-01
Middle Child,J. Cole,0.364,-11.713,0.463,123.984,26,2019-02-01
Beautiful,Bazzi Featuring Camila Cabello,0.717,-4.722,0.249,100.027,27,2019-02-01
Twerk,City Girls Featuring Cardi B,0.842,-4.006,0.481,190.077,29,2019-02-01
Trip,Ella Mai,0.61,-5.628,0.358,79.882,30,2019-02-01
Speechless,Dan + Shay,0.438,-5.968,0.386,135.929,31,2019-02-01
Love Lies,Khalid & Normani,0.648,-5.626,0.338,143.955,32,2019-02-01
Lost In The Fire,Gesaffelstein & The Weeknd,0.671,-12.21,0.166,100.966,33,2019-02-01
A Lot,21 Savage,0.636,-7.643,0.274,145.972,34,2019-02-01
Sweet But Psycho,Ava Max,0.704,-4.724,0.628,133.002,35,2019-02-01
Baby Shark,Pinkfong,0.84,-3.651,0.52,115.062,36,2019-02-01
I Like It,"Cardi B, Bad Bunny & J Balvin",0.726,-3.998,0.65,136.048,37,2019-02-01
Keanu Reeves,Logic,0.891,-6.457,0.799,170.13,38,2019-02-01
You Say,Lauren Daigle,0.632,-6.89,0.0791,147.892,39,2019-02-01
Backin' It Up,Pardison Fontaine Featuring Cardi B,0.68,-4.853,0.565,164.932,40,2019-02-01
Dancing With A Stranger,Sam Smith & Normani,0.52,-7.513,0.347,102.998,41,2019-02-01
Beautiful Crazy,Luke Combs,0.402,-7.431,0.382,103.313,42,2019-02-01
Crushed Up,Future,0.597,-6.794,0.544,158.043,43,2019-02-01
Look Back At It,A Boogie Wit da Hoodie,0.587,-5.075,0.536,96.057,44,2019-02-01
Envy Me,Calboy,0.488,-7.664,0.584,149.042,45,2019-02-01
Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,0.662,-5.239,0.434,93.023,46,2019-02-01
First Off,Future Featuring Travis Scott,0.683,-6.105,0.445,162.038,47,2019-02-01
Burning Man,Dierks Bentley Featuring Brothers Osborne,0.807,-7.221,0.492,119.073,48,2019-02-01
Sixteen,Thomas Rhett,0.531,-7.031,0.425,107.013,49,2019-02-01
Natural,Imagine Dragons,0.611,-6.112,0.22,100.0,50,2019-02-01
Girl Like You,Jason Aldean,0.88,-4.204,0.483,144.057,51,2019-02-01
Be Alright,Dean Lewis,0.586,-6.319,0.443,126.684,52,2019-02-01
This Is It,Scotty McCreery,0.511,-6.788,0.602,156.042,53,2019-02-01
Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,0.794,-5.844,0.244,114.066,54,2019-02-01
Undecided,Chris Brown,0.527,-5.318,0.589,96.37,55,2019-02-01
This Feeling,The Chainsmokers Featuring Kelsea Ballerini,0.571,-7.906,0.449,105.049,56,2019-02-01
Jumpin On A Jet,Future,0.595,-6.346,0.157,140.039,57,2019-02-01
Good Girl,Dustin Lynch,0.696,-5.05,0.694,80.512,58,2019-02-01
Uproar,Lil Wayne,0.87,-2.188,0.884,99.075,59,2019-02-01
Best Shot,Jimmie Allen,0.464,-8.72,0.523,156.051,60,2019-02-01
Ella Quiere Beber,Anuel AA & Romeo Santos,0.665,-3.083,0.697,95.239,61,2019-02-01
Calling My Spirit,Kodak Black,0.366,-9.954,0.74,119.985,62,2019-02-01
Armed And Dangerous,Juice WRLD,0.67,-6.702,0.845,130.032,63,2019-02-01
Never Stop,Future,0.556,-5.857,0.0762,155.465,65,2019-02-01
Thotiana,Blueface,0.382,-12.89,0.391,104.025,66,2019-02-01
You,Jacquees,0.453,-8.264,0.335,115.002,67,2019-02-01
Secreto,Anuel AA & Karol G,0.803,-4.156,0.706,91.987,68,2019-02-01
No Stylist,French Montana Featuring Drake,0.704,-4.589,0.498,147.055,69,2019-02-01
What Makes You Country,Luke Bryan,0.948,-1.721,0.752,159.983,70,2019-02-01
Mixed Personalities,YNW Melly Featuring Kanye West,0.44,-9.104,0.352,149.937,71,2019-02-01
